0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,,,,,
Ricinoleamidopropyltrimonium Methosulfate,Ricinoleamidopropyltrimonium Methosulfate,,Low risk,Low,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emulsifier
Ricinoleamidopropyl Betaine,Ricinoleamidopropyl Betaine,,Low risk,Low risk,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emulsifier
Ricinoleamidopropyl Ethyldimonium Ethosulfate,Ricinoleamidopropyl Ethyldimonium Ethosulfate,,Low risk,Low,Emulsifier,,CosIng Inventory,0,1-8%,1-8%,1-4%,,,,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emulsifier
Ricinoleic/Caproic/Caprylic/Capric Triglyceride,Ricinoleic/Caproic/Caprylic/Capric Triglyceride,,Low risk,Low risk,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.0,1.0,-0.2,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,1.0,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emollient
Ricinus Communis Seed Oil,Ricinus Communis Seed Oil,,Low risk,Low,Emollient,,CosIng Inventory,0,1-100%,1-100%,1-50%,,,,0.2,0.2,-0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.0,,0.0,,0.2,,0.0,,0.2,,0.2,,0.2,,0.0,,0.0,,0.0,,0.0,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Emollient
Ricinus Communis Root Extract,Ricinus Communis Root Extract,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Ricinoleamidopropyl Dimethylamine Lactate,Ricinoleamidopropyl Dimethylamine Lactate,,Low risk,Low risk,pH Adjuster,,CosIng Inventory,0,0.01-0.5%,0.01-0.5%,0.01-0.25%,,,,-0.2,-1.0,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,pH Adjuster
R-Leucosporidium Polypeptide-1,R-Leucosporidium Polypeptide-1,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rissoella Verruculosa Extract,Rissoella Verruculosa Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
R-Mussel Oligopeptide-1,R-Mussel Oligopeptide-1,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
R-Mussel Polypeptide-1 R-Mussel Oligopeptide-1 Sh-Polypeptide-1,R-Mussel Polypeptide-1 R-Mussel Oligopeptide-1 Sh-Polypeptide-1,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
R-Mussel Polypeptide-1,R-Mussel Polypeptide-1,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
R-Mussel Polypeptide-1 R-Mussel Oligopeptide-1 Sh-Polypeptide-47,R-Mussel Polypeptide-1 R-Mussel Oligopeptide-1 Sh-Polypeptide-47,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
R-Mussel Polypeptide-1 R-Mussel Oligopeptide-1 Sh-Polypeptide-49,R-Mussel Polypeptide-1 R-Mussel Oligopeptide-1 Sh-Polypeptide-49,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
R-Mussel Polypeptide-1 R-Mussel Oligopeptide-1 Sh-Polypeptide-48,R-Mussel Polypeptide-1 R-Mussel Oligopeptide-1 Sh-Polypeptide-48,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Robinia Pseudoacacia Flower/Leaf/Stem Extract,Robinia Pseudoacacia Flower/Leaf/Stem Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Robinia Pseudoacacia Flower Extract,Robinia Pseudoacacia Flower Extract,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Romneya Coulteri Flower Extract,Romneya Coulteri Flower Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rodgersia Podophylla Root Extract,Rodgersia Podophylla Root Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Robinia Pseudoacacia Wood Extract,Robinia Pseudoacacia Wood Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Roe Extract,Roe Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Alba Callus Extract,Rosa Alba Callus Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Alba Leaf/Stem Extract,Rosa Alba Leaf/Stem Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Ambassador/Rosa Peace Phytoplacenta Extract,Rosa Ambassador/Rosa Peace Phytoplacenta Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Borboniana Extract,Rosa Borboniana Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Bracteata Extract,Rosa Bracteata Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Borboniana Flower Extract,Rosa Borboniana Flower Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Canina Callus Extract,Rosa Canina Callus Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Canina Bud Extract,Rosa Canina Bud Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Alba Flower Extract,Rosa Alba Flower Extract,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Rosa Alba Leaf Cell Extract,Rosa Alba Leaf Cell Extract,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Rosa Canina Flower Extract,Rosa Canina Flower Extract,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Rosa Canina Callus Lysate,Rosa Canina Callus Lysate,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Canina Fruit Extract,Rosa Canina Fruit Extract,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Rosa Canina Fruit/(Rosa Centifolia/Rosa Damascena) Flower Extract,Rosa Canina Fruit/(Rosa Centifolia/Rosa Damascena) Flower Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Canina Leaf Extract,Rosa Canina Leaf Extract,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Rosa Canina Seed Extract,Rosa Canina Seed Extract,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Rosa Centifolia Callus Culture Extract,Rosa Centifolia Callus Culture Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
Rosa Centifolia Bud Extract,Rosa Centifolia Bud Extract,,Low risk,Low,Active,,CosIng Inventory,0,,,,,,,1.0,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.2,,0.2,,1.0,,1.0,,0.2,,3.0,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,6.0,0.2,0.0,0.2,6.0,0.0,3.0,1.0,0.2,,,,Manual,,,Active
Rosa Centifolia Extract,Rosa Centifolia Extract,,Low risk,Low risk,Active,,CosIng Inventory,0,,,,,,,0.2,0.2,0.2,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5,,0.2,,0.2,,0.2,,3.0,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.2,,0.0,6.0,0.0,6.0,6.0,3.0,0.2,0.0,0.5,,,,Manual,,,Active
